bio_url,bio,name,voice_model,skyrim_voice_folder,race,gender,species,refid_int,baseid_int
/wiki/Gularzob,"Gularzob is an Orsimer who lives in the Orc stronghold of Largashbur.
Despite the problems the tribe is having, Gularzob is loyal to Chief Yamarz. When asked, he will state that he believes that Yamarz will guide them through the ""dark times.""
After the death of Chief Yamarz, Gularzob becomes the chief of Largashbur. He is confused as to why he has been made Chieftain of Largashbur, and acknowledges that just because Malacath chose him to be Chief, he is still not fully ready to take on the role.",Gularzob,Male Orc,MaleOrc,Orc,Male,,106017,106016
/wiki/Gulum-Ei,"Gulum-Ei is an Argonian dockworker who works in the East Empire Company Warehouse and helps to process all of the shipments of goods that go in and out of Solitude. He can be found in The Winking Skeever during the day to fence stolen goods.
Before the Thieves Guild questline, he is quite cold, and the only words he says to the Dragonborn are, ""I have no business with you. Leave me."", ""Go away. I have more important things on my mind right now."" and ""I don't like strangers...""
Being of a dubious nature, Gulum-Ei has first dibs on of some of the finest goods to grace Skyrim's shores and pays the Thieves Guild a cut of whatever he lifts. Though not officially part of the Guild, their arrangement has proven to be lucrative enough that the Guild allows Gulum-Ei to operate independently. However, as of late, Gulum-Ei's shipments have begun to dwindle, and the Guild has become suspicious.
Recent information leads Mercer Frey to believe Gulum-Ei has been acting as a go between for the Guild's ""anonymous adversary."" Upon the speaking to him, Gulum-Ei will act oblivious, but his tongue can be loosened up if he is bribed or persuaded. However, even then, he will only say that the woman he is dealing with has a grudge against Mercer, leaving towards the East Empire Company Warehouse afterwards. After following Gulum-Ei deep into the warehouse, the Dragonborn confronts him, and Gulum-Ei confesses the woman's name: Karliah, the previous guildmaster's murderer and the person after Mercer. Alternatively, he can be killed before the confrontation, resulting in the Dragonborn getting the information necessary in a nearby chest that has Gulum-Ei's Confession and the Goldenglow Bill of Sale.",Gulum-Ei,Male Argonian,MaleArgonian,Argonian,Male,,104631,78468
/wiki/Gunding,Gunding is a Nord miner working at the Whistling Mine. He can often be found sleeping near the entrance or mining the iron ore veins.,Gunding,Male Commoner Accented,MaleCommonerAccented,Nord,Male,,714620,714619
/wiki/Gunjar_(Hearthfire),"Gunjar is a Nord carriage driver added by Hearthfire. He can be hired by Lakeview Manor's steward.
The advantage to hiring Gunjar, as well as the other personal carriage drivers, is the numerous places he can take the Dragonborn that the main carriage drivers will not. Since Gunjar has already been hired by the Dragonborn's steward, he does not charge for the journey.",Gunjar (Hearthfire),Male Commoner Accented,MaleCommonerAccented,Nord,Male,,12601,12976
/wiki/Gunjar_(Skyrim),"Gunjar was a soldier of the Stormcloaks who was captured along with the Dragonborn and Ralof at Helgen.
Gunjar's body is found on the floor next to a table in Helgen Keep. If the Dragonborn chooses to follow Ralof, he will instruct the Dragonborn to take Gunjar's gear after untying their bonds. Conversely, if the Dragonborn chooses to follow Hadvar, no dialogue about him will be said.
Gunjar either died from wounds dealt by Alduin, or was killed by a passing Imperial Soldier.
If the Dragonborn entered the keep with Ralof, upon discovering Gunjar, Ralof will say, ""We will meet again in Sovngarde, brother.""",Gunjar,Male Nord,MaleNord,Nord,Male,,726676,635053
/wiki/Gunnar_Stone-Eye,"Gunnar Stone-Eye is an elderly villager who lived in Helgen before the town was destroyed. Gunnar appears to be old and has a glass eye. During the dragon attack, Hadvar tells him to get Haming to safety. It is unknown if Gunnar survives.",Gunnar Stone-Eye,Male Old Grumpy,MaleOldGrumpy,Elder,Male,,700310,79427
/wiki/Guthrum,Guthrum is a Nord sailor and ranger on the ship The Sea Squall in Dawnstar. He claims how he is starting to get too old for sailing and wants to enjoy the very little time that he has left on the sea.,Guthrum,Male Old Grumpy,MaleOldGrumpy,Nord,Male,,606794,78469
/wiki/Gwendolyn,"Gwendolyn is a Nord farmhand who works for the Battle-Born clan.
Gwendolyn resides at Battle-Born Farm. She works the fields with Alfhild Battle-Born during the day and retreats to her living quarters during the evening.",Gwendolyn,Female Commoner,FemaleCommoner,Nord,Female,,182577,182576
/wiki/Gwilin,"Gwilin  is a Bosmer citizen living in Ivarstead.
He is the apprentice of Temba Wide-Arm. He is extremely optimistic no matter the circumstance he is in. By day he can be found chopping wood near the Vilemyr Inn, the place where he sleeps at night.
Gwilin: ""On your way up the 7,000 Steps again, Klimmek?"" Klimmek: ""Not today. I'm just not ready to make the climb to High Hrothgar. The path isn't safe."" Gwilin: ""Aren't the Greybeards expecting some supplies?"" Klimmek: ""Honestly, I'm not certain. I've yet to be allowed into the monastery. Perhaps one day.""",Gwilin,Male Young Eager,MaleYoungEager,Wood Elf,Male,,416434,415956
/wiki/Hadring,"Hadring is a Nord in Skyrim who owns the Nightgate Inn in The Pale.
Being a typical Nord, he is rather ignorant in some respects, with a fear of magic and practitioners of magic in and outside the College of Winterhold.
The inn was handed down through Hadring's family, all the way from his great grandfather, according to him.
Hadring provides with information about one of his customers, who is the target of assassination.
Hadring may tell the Dragonborn where the Stormcloak Courier is if one successfully persuades/intimidates him, or pays him .",Hadring,Male Nord,MaleNord,Nord,Male,,131162,79399
/wiki/Hadvar,"Hadvar is a Nord soldier from Riverwood in Skyrim who serves in the Imperial Legion.
Hadvar was one of the soldiers on duty who escorted the Dragonborn to Helgen. If they choose to go with Hadvar when escaping Helgen, Hadvar's uncle Alvor gives them some free materials.
Hadvar thoroughly supports the Empire in regards to the civil war. He thus holds a strong resentment for the Stormcloaks, whom he sees as traitors, and often engages in combat with them.
Hadvar is shown to be a generally kind-hearted person, and shows sympathy for the Dragonborn during the execution. He reflects on the war and killing of Stormcloaks if the Dragonborn sides with the Empire expressing that he is haunted by the memory of the men he killed in war. Hadvar is one of the many Nords in Skyrim who have voluntarily joined the Imperial Legion, which even further proclaims his loyalty and fealty towards the Empire.[source?] It is shown that Hadvar fights for what he believes is good for Skyrim, and firmly believes that it is part of the Empire. In addition, he has a very calm voice, and speaks in a respectful manner.
Hadvar is first seen calling the names of the captives alongside the Imperial Captain, lining them up to be beheaded. Among those he calls include Ulfric, Ralof, one of Ulfric's soldiers from Riverwood, and Lokir, a horse thief from Rorikstead. In the confusion ensuing from Alduin's attack on Helgen, he spots the Dragonborn trying to find cover and tells them to follow him if they want to survive. If Hadvar is chosen instead of Ralof, after escaping Helgen he will take the Dragonborn to his uncle's house in Riverwood, where he will stay afterwards.
If Hadvar was followed when escaping Helgen, an option to let General Tullius know Hadvar is safe can be chosen. Though the General is glad to hear that Hadvar is alright, he can't simply let the Dragonborn join the Legion on Hadvar's vouch without verifying his survival, and thus redirects them to Legate Rikke for how to join instead.
If the Dragonborn sides with the Imperial Legion, during this quest to retrieve the Jagged Crown from Korvanjund, Hadvar will be with Legate Rikke and her troops that are about to enter the tomb to retrieve the crown before the Stormcloaks can for Galmar Stone-Fist, having been promoted as he now wears Imperial Heavy Armor in place of the Studded Imperial Armor he was wearing back in Helgen. After the quest is done, Hadvar will be found back in Riverwood, this time staying at the Sleeping Giant Inn, still wearing his Imperial Heavy Armor he was seen in during the quest.
Hadvar will be among the Imperial Legionnaires and Whiterun Hold Guards under Legate Rikke as they protect Whiterun from Stormcloak Soldiers and Generals until the Stormcloaks are routed and the city is saved from being taken. Hadvar will listen to Jarl Balgruuf's victory speech before heading back inside with Rikke, and the surviving Legionnaires and Hold Guards.
In the Imperial Civil War quest-line the Dragonborn will meet Hadvar, who was recently promoted, and two Imperial Soldiers who are scouting a Stormcloak caravan carrying a shipment of coin and weapons. The group was sent by Legate Rikke in order to cut off the supplies of the Stormcloaks.
Hadvar will be leading the Imperial Legionnaires sent to attack Fort Kastav, the main fort in Winterhold, which also is holding several Legionnaires inside its prison as Stormcloak prisoners-of-war (POWs). After the fort is cleared of rebel forces, Hadvar will remain behind with any surviving Legionnaires to secure the fort until a garrison arrives to place it under Imperial control, allowing the Legion to claim the hold.
If Hadvar and Ralof are near each other, they will engage in some dialogue. However, this dialogue is glitched, as it is random dialogue that occurs between two Stormcloak soldiers, followed by dialogue between two Imperial Soldiers.
If Hadvar survives Helgen and the Dragonborn later joins the Imperial Legion, then Hadvar can be encountered multiple times in the civil war questline. He first appears in the quest The Jagged Crown, where he, along with Legate Rikke and other Legion soldiers, meet the Dragonborn outside Korvanjund where they then initiate an attack; eventually, they get past the Stormcloaks inside and retrieve the The Jagged Crown.
He then appears again at the Battle for Whiterun, where he is among those who fight out the rebels and save Whiterun. After the battle, Hadvar is promoted to the rank of Captain. In the quest ""Compelling Tribute,"" the Dragonborn must meet Hadvar, along with two other imperials, and they then must attack a small wagon of gold and weapons which is heavily guarded by Stormcloaks, after defeating the men Hadvar and the other two legionaries stay with the wagon while the Dragonborn reports back to Legate Rikke.
Later, in Rescue from Fort Kastav, Hadvar sends the Dragonborn into Fort Kastav through a drain leading into the prison, where they will need to rescue the imperial prisoners before coming out into the courtyard and attacking the Stormcloaks within. Afterwards, Hadvar sets up camp while the Dragonborn reports back to General Tullius.
Although Hadvar is not present at the Battle for Windhelm, he can be found back in Riverwood with the rest of his family.",Hadvar,Hadvar,MaleUniqueHadvar,Nord,Male,,180130,180127
